Sector,Timestamp,Water Consumption (liters/day),Electricity Consumption (kWh/day)
Alwal,2022-11-06 00:00:00,414.5717784978117,186.1653966477646
Dilsukhnagar,2022-11-06 00:00:00,536.1503893522283,407.99205559551734
LB Nagar,2022-11-06 00:00:00,949.8904182036566,318.4009407021123
Amberpet,2022-11-07 00:00:00,105.60697599688686,393.20634866514854
Sanathnagar,2022-11-07 00:00:00,949.0622767751156,256.99391786430414
Khairatabad,2022-11-07 00:00:00,468.3205380582922,487.77169797980474
Musheerabad,2022-11-07 00:00:00,850.6331665933719,131.89545381730957
Nampally,2022-11-07 00:00:00,134.0444537450814,155.17067924378406
Secunderad,2022-11-07 00:00:00,856.9312201478805,438.287637570801
Financial District,2022-11-07 00:00:00,742.5388231384346,440.44161417477983
HITEC City,2022-11-07 00:00:00,583.231059701237,469.5092505885935
Jubilee Hills,2022-11-07 00:00:00,947.195829811464,333.8716414869669
Kukatpally,2022-11-07 00:00:00,430.62650650413656,273.0674654068372
Patancheru,2022-11-07 00:00:00,273.2159480313643,377.2397393528148
Balanagar,2022-11-07 00:00:00,554.5108961618296,190.62558619692905
Medchal,2022-11-07 00:00:00,209.0270904001462,465.83364044184003
Alwal,2022-11-07 00:00:00,126.37423705032029,169.89867423601243
Dilsukhnagar,2022-11-07 00:00:00,208.7631862503842,450.37164899020166
LB Nagar,2022-11-07 00:00:00,301.0424893635309,373.93125620526297
Amberpet,2022-11-08 00:00:00,386.6525525276853,175.8708191401215
Sanathnagar,2022-11-08 00:00:00,588.6798148367408,284.9377983530633
Khairatabad,2022-11-08 00:00:00,656.8936675201408,107.16256159893584
Musheerabad,2022-11-08 00:00:00,143.5300286242358,424.267318246258
Nampally,2022-11-08 00:00:00,513.9311924522365,140.95647004129418
Secunderad,2022-11-08 00:00:00,679.0178255713611,243.18097023306836
Financial District,2022-11-08 00:00:00,987.996948683598,393.96555191598594
HITEC City,2022-11-08 00:00:00,890.8292990814526,495.4593117523107
Jubilee Hills,2022-11-08 00:00:00,476.4793334749644,232.56695049329062
Kukatpally,2022-11-08 00:00:00,469.4467437110796,388.52348374537945
Patancheru,2022-11-08 00:00:00,246.81781839511197,398.46924261458696
Balanagar,2022-11-08 00:00:00,970.7458385339341,409.62797740317285
Medchal,2022-11-08 00:00:00,588.4148201954977,92.52794351500395
Alwal,2022-11-08 00:00:00,530.6951534221637,488.6956072827916
Dilsukhnagar,2022-11-08 00:00:00,593.1876095666572,272.9756363763141
LB Nagar,2022-11-08 00:00:00,919.6639905545055,254.48101088262402
Amberpet,2022-11-09 00:00:00,253.54778727123102,426.0403962419739
Sanathnagar,2022-11-09 00:00:00,362.6266621341373,143.38528638849604
Khairatabad,2022-11-09 00:00:00,825.6444228353496,455.53560824635315
Musheerabad,2022-11-09 00:00:00,400.2303520152728,451.52050030633274
Nampally,2022-11-09 00:00:00,175.17833652830683,258.55568197595835
Secunderad,2022-11-09 00:00:00,939.8162724984763,132.34805393490325
Financial District,2022-11-09 00:00:00,275.8130477445651,127.33316589033001
HITEC City,2022-11-09 00:00:00,960.7824398046669,100.59231849119837
Jubilee Hills,2022-11-09 00:00:00,122.9197827627315,298.6674382109188
Kukatpally,2022-11-09 00:00:00,254.73812128317132,203.72150062767147
Patancheru,2022-11-09 00:00:00,324.76929643989354,94.92195695965069
Balanagar,2022-11-09 00:00:00,791.5183426521363,412.7331324255423
Medchal,2022-11-09 00:00:00,309.4389473229182,392.2343977520453
Alwal,2022-11-09 00:00:00,660.9824253349184,190.65675834348687
Dilsukhnagar,2022-11-09 00:00:00,537.2465222660065,439.45453508810846
LB Nagar,2022-11-09 00:00:00,851.4564115184352,399.09868338394557
Amberpet,2022-11-10 00:00:00,806.0639966571526,209.02332341054176
Sanathnagar,2022-11-10 00:00:00,850.0806424940707,185.44483028231514
Khairatabad,2022-11-10 00:00:00,838.4468691963971,68.55683842698934
Musheerabad,2022-11-10 00:00:00,732.6121557193457,276.52012324993257
Nampally,2022-11-10 00:00:00,129.53630890358997,302.11048880831174
Secunderad,2022-11-10 00:00:00,553.8745500296297,366.7778114396378
Financial District,2022-11-10 00:00:00,974.8094961747229,336.55599362792367
HITEC City,2022-11-10 00:00:00,961.8712791112501,259.3285290612019
Jubilee Hills,2022-11-10 00:00:00,520.3890406734088,112.97265708490715
Kukatpally,2022-11-10 00:00:00,412.7414991915154,68.59946206783934
Patancheru,2022-11-10 00:00:00,970.0021878477692,199.86053119728297
Balanagar,2022-11-10 00:00:00,876.2521551037897,363.8528797645073
Medchal,2022-11-10 00:00:00,736.8857600763936,118.68798544365427
Alwal,2022-11-10 00:00:00,462.77720955342306,371.2585404054214
Dilsukhnagar,2022-11-10 00:00:00,211.33940899841272,203.116020829604
LB Nagar,2022-11-10 00:00:00,805.8611102124747,129.51350948999118
Amberpet,2022-11-11 00:00:00,720.5914141087156,405.7919605036846
Sanathnagar,2022-11-11 00:00:00,990.9319564786748,243.0759184889991
Khairatabad,2022-11-11 00:00:00,366.40932499935104,239.33715998003095
Musheerabad,2022-11-11 00:00:00,698.1355609314883,332.5838241372677
Nampally,2022-11-11 00:00:00,616.9969583825283,325.9618887269123
Secunderad,2022-11-11 00:00:00,131.59543431468785,216.41011236556582
Financial District,2022-11-11 00:00:00,592.1847859610018,257.80831231574314
HITEC City,2022-11-11 00:00:00,898.3540034942822,50.19548687684107
Jubilee Hills,2022-11-11 00:00:00,387.3179291341591,326.0723143930863
Kukatpally,2022-11-11 00:00:00,976.072448043301,271.0014588994152
Patancheru,2022-11-11 00:00:00,682.134127760008,392.76920873166665
Balanagar,2022-11-11 00:00:00,338.14851891574006,396.1415438943492
Medchal,2022-11-11 00:00:00,149.01898517300066,217.49124497095607
Alwal,2022-11-11 00:00:00,640.413326703906,122.57381244112705
Dilsukhnagar,2022-11-11 00:00:00,320.55006318262303,363.2322151545094
LB Nagar,2022-11-11 00:00:00,316.8784656986612,419.0725447489145
Amberpet,2022-11-12 00:00:00,405.5864971045115,410.56639818128076
Sanathnagar,2022-11-12 00:00:00,164.16124452955927,185.47214201186773
Khairatabad,2022-11-12 00:00:00,693.881608130932,417.81179751000866
Musheerabad,2022-11-12 00:00:00,548.5655116331412,63.6884595712471
Nampally,2022-11-12 00:00:00,159.88337172397652,153.1800317016627
Secunderad,2022-11-12 00:00:00,121.31104590732616,70.86515307742039
Financial District,2022-11-12 00:00:00,794.0005285153541,250.68518704945225
HITEC City,2022-11-12 00:00:00,803.0285095025656,467.15076362581175
Jubilee Hills,2022-11-12 00:00:00,727.1356101269273,116.11508431475146
Kukatpally,2022-11-12 00:00:00,223.74646731987752,401.208564890203
Patancheru,2022-11-12 00:00:00,271.4046744173663,376.63810779884574
Balanagar,2022-11-12 00:00:00,291.0911737181639,403.8683136665377
Medchal,2022-11-12 00:00:00,432.39000942078576,55.95000395635051
Alwal,2022-11-12 00:00:00,239.9404104448627,175.04472551046885
Dilsukhnagar,2022-11-12 00:00:00,226.54825609409954,309.6845561707358
LB Nagar,2022-11-12 00:00:00,362.64235185452543,489.672546164283
Amberpet,2022-11-13 00:00:00,221.34280103833373,448.0665207716074
Sanathnagar,2022-11-13 00:00:00,896.2527587635107,477.4718646178132
Khairatabad,2022-11-13 00:00:00,456.9961068113597,230.45159858756847
Musheerabad,2022-11-13 00:00:00,555.8728975795143,307.37133890354994
Nampally,2022-11-13 00:00:00,681.9244262531868,261.7418750987209
Secunderad,2022-11-13 00:00:00,195.16416610316176,466.80244637557485
Financial District,2022-11-13 00:00:00,188.091737932466,210.907566412073
HITEC City,2022-11-13 00:00:00,158.99728526471065,429.59972672050935
Jubilee Hills,2022-11-13 00:00:00,448.90066548289633,254.08955369462245
Kukatpally,2022-11-13 00:00:00,356.27762394280757,102.27633854894587
Patancheru,2022-11-13 00:00:00,269.20673730720887,335.5995482913527
Balanagar,2022-11-13 00:00:00,468.560697505613,435.0552636057595
Medchal,2022-11-13 00:00:00,476.132598272146,467.8947487385212
Alwal,2022-11-13 00:00:00,915.8881321567354,54.12008913981
Dilsukhnagar,2022-11-13 00:00:00,216.28867928045054,443.7543258013265
LB Nagar,2022-11-13 00:00:00,516.7722573025153,335.07941475062813
Amberpet,2022-11-14 00:00:00,733.1020646705981,112.61176274919761
Sanathnagar,2022-11-14 00:00:00,170.7553460894632,117.31126739649811
Khairatabad,2022-11-14 00:00:00,518.1192367602087,308.3360799668298
Musheerabad,2022-11-14 00:00:00,311.87612381083954,72.76253604904488
Nampally,2022-11-14 00:00:00,874.2024772767966,147.89953340017175
Secunderad,2022-11-14 00:00:00,251.2636805128551,344.89717631690047
Financial District,2022-11-14 00:00:00,602.0295124504742,93.51819149805394
HITEC City,2022-11-14 00:00:00,213.41557605806656,266.16215984452293
Jubilee Hills,2022-11-14 00:00:00,485.43025448063185,137.80699834106508
Kukatpally,2022-11-14 00:00:00,150.78353291366716,88.52371783751875
Patancheru,2022-11-14 00:00:00,523.9836524684322,493.6467846139243
Balanagar,2022-11-14 00:00:00,869.7112666403187,320.6279876439463
Medchal,2022-11-14 00:00:00,179.55234084236182,460.88017160108075
Alwal,2022-11-14 00:00:00,985.7764808049878,366.5435610844644
Dilsukhnagar,2022-11-14 00:00:00,128.9776006315074,172.89357352606459
LB Nagar,2022-11-14 00:00:00,357.5658176242606,57.91745771261127
Amberpet,2022-11-15 00:00:00,182.13751816809506,402.1657949405928
Sanathnagar,2022-11-15 00:00:00,321.6225598575684,213.0475132860805
Khairatabad,2022-11-15 00:00:00,325.48376578454923,320.944985002101
Musheerabad,2022-11-15 00:00:00,531.8994995665352,181.703297716575
Nampally,2022-11-15 00:00:00,444.59938611060414,442.63695950033826
Secunderad,2022-11-15 00:00:00,986.5321240630997,449.9360635894567
Financial District,2022-11-15 00:00:00,525.0968967393151,421.66234921392106
HITEC City,2022-11-15 00:00:00,492.04998577894844,393.25741288188306
Jubilee Hills,2022-11-15 00:00:00,235.91709229268102,375.4125141434824
Kukatpally,2022-11-15 00:00:00,178.32114721067256,94.44994729895755
Patancheru,2022-11-15 00:00:00,173.67417854943307,84.00800785531922
Balanagar,2022-11-15 00:00:00,893.1258461771675,119.3521213990029
Medchal,2022-11-15 00:00:00,148.61681305223908,310.5106045755299
Alwal,2022-11-15 00:00:00,896.7677784538896,260.43471971513895
Dilsukhnagar,2022-11-15 00:00:00,560.9962232401979,140.42009865738794
LB Nagar,2022-11-15 00:00:00,398.13587463474363,243.90971043305169
Amberpet,2022-11-16 00:00:00,250.4585232941434,259.13041459203714
Sanathnagar,2022-11-16 00:00:00,877.9265568658107,422.84848842103725
Khairatabad,2022-11-16 00:00:00,362.0473253702637,230.96168912930514
Musheerabad,2022-11-16 00:00:00,227.9253134088827,331.41220922165184
Nampally,2022-11-16 00:00:00,847.610088136138,482.68209648983674
Secunderad,2022-11-16 00:00:00,550.6180790102756,152.8555309994344
Financial District,2022-11-16 00:00:00,863.1266455542253,180.10307368962907
HITEC City,2022-11-16 00:00:00,109.35962306082459,170.14868892237513
Jubilee Hills,2022-11-16 00:00:00,989.6848800159266,127.8431314905154
Kukatpally,2022-11-16 00:00:00,711.6151999313915,437.9791965031149
Patancheru,2022-11-16 00:00:00,288.1008961349476,87.93250766342805
Balanagar,2022-11-16 00:00:00,949.3563325052306,256.2044498812615
Medchal,2022-11-16 00:00:00,576.1985544138245,311.173361960095
Alwal,2022-11-16 00:00:00,855.0938766929075,308.8648900217931
Dilsukhnagar,2022-11-16 00:00:00,351.49381005554415,59.355367400970636
LB Nagar,2022-11-16 00:00:00,799.8417823907915,333.75833211933184
Amberpet,2022-11-17 00:00:00,378.97146762796604,265.35578731674
Sanathnagar,2022-11-17 00:00:00,234.3230725504913,478.41219226772915
Khairatabad,2022-11-17 00:00:00,854.128585403026,258.4363460927209
Musheerabad,2022-11-17 00:00:00,878.7915379347648,180.61781971065568
Nampally,2022-11-17 00:00:00,343.51407708101675,307.13546726318583
Secunderad,2022-11-17 00:00:00,858.146529542549,122.05097395266286
Financial District,2022-11-17 00:00:00,190.55111521122944,415.2948727509303
HITEC City,2022-11-17 00:00:00,113.7294219390512,213.6956337936495
Jubilee Hills,2022-11-17 00:00:00,219.38743301136162,290.09101107569995
Kukatpally,2022-11-17 00:00:00,346.5829618289782,108.68219424881373
Patancheru,2022-11-17 00:00:00,678.60126303458,56.15409904634842
Balanagar,2022-11-17 00:00:00,790.0089331694414,131.03265036735485
Medchal,2022-11-17 00:00:00,365.35498436516104,217.18827979286738
Alwal,2022-11-17 00:00:00,970.5742275223739,80.27389588101715
Dilsukhnagar,2022-11-17 00:00:00,863.5615324244759,476.25339950785605
LB Nagar,2022-11-17 00:00:00,764.5298371439181,143.96904336077375
Amberpet,2022-11-18 00:00:00,396.35606189474606,438.53808085148387
Sanathnagar,2022-11-18 00:00:00,391.4051999454225,276.86976834566264
Khairatabad,2022-11-18 00:00:00,246.40750910009348,380.0165659332548
Musheerabad,2022-11-18 00:00:00,447.507434998927,282.89925304513395
Nampally,2022-11-18 00:00:00,339.3821346686142,287.8887378379586
Secunderad,2022-11-18 00:00:00,648.9038085628406,97.46957086036431
Financial District,2022-11-18 00:00:00,212.1094253221832,121.95138319861124
HITEC City,2022-11-18 00:00:00,361.2032273756022,392.8044012982023
Jubilee Hills,2022-11-18 00:00:00,478.4691090788895,278.60146035181776
Kukatpally,2022-11-18 00:00:00,603.1788088764791,433.2217990062346
Patancheru,2022-11-18 00:00:00,189.2249468024993,258.34724614979586
Balanagar,2022-11-18 00:00:00,672.1939261101913,295.22998245893507
Medchal,2022-11-18 00:00:00,787.0467712028651,355.42490004622096
Alwal,2022-11-18 00:00:00,265.75757258899716,199.24426084250794
Dilsukhnagar,2022-11-18 00:00:00,398.7807327685063,379.0001986656083
LB Nagar,2022-11-18 00:00:00,755.8660029301279,163.34897040497833
Amberpet,2022-11-19 00:00:00,862.8535561169105,392.9982542978363
Sanathnagar,2022-11-19 00:00:00,512.7238667550221,289.7128446180445
Khairatabad,2022-11-19 00:00:00,550.0872122765895,217.62978643406362
Musheerabad,2022-11-19 00:00:00,461.0648045721213,101.34495474540216
Nampally,2022-11-19 00:00:00,331.5557614003792,251.09549521245907
Secunderad,2022-11-19 00:00:00,201.2599375089093,335.3486273052986
Financial District,2022-11-19 00:00:00,354.7855004772743,376.00472225325643
HITEC City,2022-11-19 00:00:00,553.742653977652,239.48995350678132
Jubilee Hills,2022-11-19 00:00:00,932.5228424932203,213.3924309073485
Kukatpally,2022-11-19 00:00:00,186.83885097730428,88.7188690709057
Patancheru,2022-11-19 00:00:00,349.2121303326919,121.20270934988741
Balanagar,2022-11-19 00:00:00,289.76401644648,260.40154277519434
Medchal,2022-11-19 00:00:00,552.7083518178106,233.49730043428283
Alwal,2022-11-19 00:00:00,587.2494666288283,403.1150628409394
Dilsukhnagar,2022-11-19 00:00:00,867.9400540840776,313.8509880627632
LB Nagar,2022-11-19 00:00:00,768.8349577822366,259.73062725641967
Amberpet,2022-11-20 00:00:00,808.1200729245057,490.5023764355744
Sanathnagar,2022-11-20 00:00:00,277.83586744542635,271.7149918028564
Khairatabad,2022-11-20 00:00:00,563.7874634746296,119.96530130325387
Musheerabad,2022-11-20 00:00:00,746.1420511133911,153.7702807573129
Nampally,2022-11-20 00:00:00,673.9008010883092,337.3720215026757
Secunderad,2022-11-20 00:00:00,740.5606176590187,139.75673683255434
Financial District,2022-11-20 00:00:00,263.5271963018173,358.0872317871799
HITEC City,2022-11-20 00:00:00,665.2480144438501,470.26677387652165
Jubilee Hills,2022-11-20 00:00:00,395.38205904369187,165.33456478095138
Kukatpally,2022-11-20 00:00:00,243.23548541594576,227.7915570428317
Patancheru,2022-11-20 00:00:00,339.0439941750325,324.9277257460654
Balanagar,2022-11-20 00:00:00,647.2329642690601,116.49551709652383
Medchal,2022-11-20 00:00:00,777.5244596359562,271.39628483580054
Alwal,2022-11-20 00:00:00,479.7086782058906,279.44997025490784
Dilsukhnagar,2022-11-20 00:00:00,988.7168071992978,400.19351027721393
LB Nagar,2022-11-20 00:00:00,263.628057072126,346.3956158378174
Amberpet,2022-11-21 00:00:00,748.8991954124408,84.9909346875613
Sanathnagar,2022-11-21 00:00:00,965.7749093842223,105.6491197502076
Khairatabad,2022-11-21 00:00:00,118.58372155790886,444.6348372279018
Musheerabad,2022-11-21 00:00:00,513.1275412935763,58.81384364220642
Nampally,2022-11-21 00:00:00,329.2160832506779,458.34136878408276
Secunderad,2022-11-21 00:00:00,261.67712081323043,427.52654102067885
Financial District,2022-11-21 00:00:00,873.9691747373182,67.13448096744881
HITEC City,2022-11-21 00:00:00,942.361533141703,481.92482945464866
Jubilee Hills,2022-11-21 00:00:00,135.32385769398843,157.49168381775058
Kukatpally,2022-11-21 00:00:00,128.41394275688194,443.77617586161307
Patancheru,2022-11-21 00:00:00,467.3973727568863,118.98243751324556
Balanagar,2022-11-21 00:00:00,462.90167101755236,256.21156334777953
Medchal,2022-11-21 00:00:00,547.764837245616,348.6196879674541
Alwal,2022-11-21 00:00:00,161.1605180148677,179.88618921643982
Dilsukhnagar,2022-11-21 00:00:00,922.7194202390126,323.8921944463114
LB Nagar,2022-11-21 00:00:00,852.7363090666821,175.97609813535172
Amberpet,2022-11-22 00:00:00,772.3069636310797,157.11169725710084
Sanathnagar,2022-11-22 00:00:00,977.4492551108818,422.03466621651563
Khairatabad,2022-11-22 00:00:00,552.4450510164918,94.14973264398829
Musheerabad,2022-11-22 00:00:00,875.2310554402889,62.84417163112662
Nampally,2022-11-22 00:00:00,983.6688617877027,252.10386420810391
Secunderad,2022-11-22 00:00:00,140.23580914996333,250.75654321231093
Financial District,2022-11-22 00:00:00,375.1086435188957,392.3549585211348
HITEC City,2022-11-22 00:00:00,241.20399859451476,311.86574469804606
Jubilee Hills,2022-11-22 00:00:00,518.0812805388553,273.36780575284035
Kukatpally,2022-11-22 00:00:00,918.1629049619468,289.5885147880375
Patancheru,2022-11-22 00:00:00,445.86401971428376,56.55428958544904
Balanagar,2022-11-22 00:00:00,874.7236272629043,138.0962398172482
Medchal,2022-11-22 00:00:00,728.1507445336853,72.73805239054073
Alwal,2022-11-22 00:00:00,983.051222678719,139.13933674866254
Dilsukhnagar,2022-11-22 00:00:00,863.4662557929788,181.74006810916686
LB Nagar,2022-11-22 00:00:00,336.1889589007932,466.5971908167859
Amberpet,2022-11-23 00:00:00,621.2018947014913,266.57683731145505
Sanathnagar,2022-11-23 00:00:00,907.717103791221,189.38976888129517
Khairatabad,2022-11-23 00:00:00,654.9747948969433,199.89456429040837
Musheerabad,2022-11-23 00:00:00,460.5706429855459,88.750712920999
Nampally,2022-11-23 00:00:00,408.44290961883365,275.6335790965743
Secunderad,2022-11-23 00:00:00,193.3926740485602,470.48740098440294
Financial District,2022-11-23 00:00:00,259.9431338996741,451.1737477455469
HITEC City,2022-11-23 00:00:00,320.0194007341997,475.2592504391342
Jubilee Hills,2022-11-23 00:00:00,786.8425571242223,282.4045418581261
Kukatpally,2022-11-23 00:00:00,162.60509371919358,263.8366805832186
Patancheru,2022-11-23 00:00:00,599.3854467655142,448.9702221713466
Balanagar,2022-11-23 00:00:00,260.66924673536425,293.1078772646297
Medchal,2022-11-23 00:00:00,334.5436409982233,182.4811633319195
Alwal,2022-11-23 00:00:00,389.35295364896353,202.3732826035947
Dilsukhnagar,2022-11-23 00:00:00,685.376726908653,286.93489704907086
LB Nagar,2022-11-23 00:00:00,693.5841338646654,101.79583713375675
Amberpet,2022-11-24 00:00:00,535.3061757961418,329.26665573310885
Sanathnagar,2022-11-24 00:00:00,402.5290955231816,313.8234952803977
Khairatabad,2022-11-24 00:00:00,127.97580941426773,194.36381153394376
Musheerabad,2022-11-24 00:00:00,249.97735379938192,51.94288869832716
Nampally,2022-11-24 00:00:00,955.2499206143658,240.65675113486594
Secunderad,2022-11-24 00:00:00,450.57648541292457,345.9379629076032
Financial District,2022-11-24 00:00:00,581.2241998099083,392.22402776103837
HITEC City,2022-11-24 00:00:00,743.4623196271243,235.91026244685472
Jubilee Hills,2022-11-24 00:00:00,421.383703474153,490.6203365352131
Kukatpally,2022-11-24 00:00:00,836.5198125513639,419.27519806930775
Patancheru,2022-11-24 00:00:00,136.12731758898906,449.1941443034441
Balanagar,2022-11-24 00:00:00,912.2148126823341,400.3426401884066
Medchal,2022-11-24 00:00:00,527.8528770768631,281.7417126251423
Alwal,2022-11-24 00:00:00,246.90564927378102,262.04986826646416
Dilsukhnagar,2022-11-24 00:00:00,829.1360532803371,402.43005557922964
LB Nagar,2022-11-24 00:00:00,417.00753093592397,222.05999375525803
Amberpet,2022-11-25 00:00:00,544.974044882046,440.435837898847
Sanathnagar,2022-11-25 00:00:00,453.10845228766715,477.5369318751202
Khairatabad,2022-11-25 00:00:00,630.860167613569,161.72753963432325
Musheerabad,2022-11-25 00:00:00,691.4389558001247,272.5938244688202
Nampally,2022-11-25 00:00:00,618.6463125291788,496.5664568539283
Secunderad,2022-11-25 00:00:00,685.3399324937287,352.16799740821074
Financial District,2022-11-25 00:00:00,242.2009699529433,81.48409462053704
HITEC City,2022-11-25 00:00:00,371.3159468641011,313.5460559764572
Jubilee Hills,2022-11-25 00:00:00,851.880334952175,134.14438526506012
Kukatpally,2022-11-25 00:00:00,924.9879364959916,113.636583403423
Patancheru,2022-11-25 00:00:00,848.1081972210397,365.568800387751
Balanagar,2022-11-25 00:00:00,914.8243724145253,314.63105040265424
Medchal,2022-11-25 00:00:00,918.3175248529617,353.24100840539336
Alwal,2022-11-25 00:00:00,148.59031210373774,259.0039573964907
Dilsukhnagar,2022-11-25 00:00:00,164.07519142800186,53.04770425749615
LB Nagar,2022-11-25 00:00:00,510.5199799033562,284.50426090811686
Amberpet,2022-11-26 00:00:00,238.0716155074224,482.93152736453413
Sanathnagar,2022-11-26 00:00:00,950.6180715581394,103.78165604394982
Khairatabad,2022-11-26 00:00:00,248.541422345579,391.0307629257052
Musheerabad,2022-11-26 00:00:00,927.8352707643679,274.220743167915
Nampally,2022-11-26 00:00:00,783.7432264172686,353.4876057159879
Secunderad,2022-11-26 00:00:00,414.08248019984114,475.64263422773695
Financial District,2022-11-26 00:00:00,244.40069233015217,87.38649469524844
HITEC City,2022-11-26 00:00:00,762.3015382780732,99.4342658424153
Jubilee Hills,2022-11-26 00:00:00,972.6501103288765,286.4720611200772
Kukatpally,2022-11-26 00:00:00,220.54229878391612,143.41133537180232
Patancheru,2022-11-26 00:00:00,438.6941578712266,363.791956712137
Balanagar,2022-11-26 00:00:00,330.2684322778181,400.7367871095026
Medchal,2022-11-26 00:00:00,719.3712443212343,63.52686194481675
Alwal,2022-11-26 00:00:00,597.9774427219708,239.64881995124566
Dilsukhnagar,2022-11-26 00:00:00,214.18515542553789,369.5480467053091
LB Nagar,2022-11-26 00:00:00,453.9716204569644,267.4667335823094
Amberpet,2022-11-27 00:00:00,876.9277417409565,318.85267040806866
Sanathnagar,2022-11-27 00:00:00,530.0679629027493,205.96858478052062
Khairatabad,2022-11-27 00:00:00,734.4106816154413,472.92534161766173
Musheerabad,2022-11-27 00:00:00,742.3841603462421,61.66809210582332
Nampally,2022-11-27 00:00:00,107.31590021120473,387.04513291665177
Secunderad,2022-11-27 00:00:00,440.8790776434993,100.60387755302747
Financial District,2022-11-27 00:00:00,636.0751983121726,170.71100963248603
HITEC City,2022-11-27 00:00:00,740.5889267674048,100.84745383433159
Jubilee Hills,2022-11-27 00:00:00,152.89612608105801,210.07283461120795
Kukatpally,2022-11-27 00:00:00,855.9056301424514,257.7067122663933
Patancheru,2022-11-27 00:00:00,440.58142042056926,199.42751370027858
Balanagar,2022-11-27 00:00:00,885.2032663138784,389.78054572960275
Medchal,2022-11-27 00:00:00,109.76043526775383,184.41444952989528
Alwal,2022-11-27 00:00:00,881.7581816386596,273.6267701011667
Dilsukhnagar,2022-11-27 00:00:00,717.4128350707877,232.23996919377433
LB Nagar,2022-11-27 00:00:00,788.9211312148126,399.43042348574846
Amberpet,2022-11-28 00:00:00,731.132044586951,429.1174130692721
Sanathnagar,2022-11-28 00:00:00,491.88371732964106,83.60216613330871
Khairatabad,2022-11-28 00:00:00,203.17201206609235,497.45707971731196
Musheerabad,2022-11-28 00:00:00,241.08925607539933,352.4956211087206
Nampally,2022-11-28 00:00:00,536.2880371766539,311.41898618658087
Secunderad,2022-11-28 00:00:00,433.6066461133304,285.5201392745422
Financial District,2022-11-28 00:00:00,159.9707229194289,123.23190030720937
HITEC City,2022-11-28 00:00:00,745.4527762874777,238.24563859481395
Jubilee Hills,2022-11-28 00:00:00,997.61965501427,405.21920679011066
Kukatpally,2022-11-28 00:00:00,252.4547939763885,229.91659490468686
Patancheru,2022-11-28 00:00:00,997.7096250149664,77.801349276254
Balanagar,2022-11-28 00:00:00,891.4234415390263,89.92871143116771
Medchal,2022-11-28 00:00:00,864.5713994415898,232.95580557139692
Alwal,2022-11-28 00:00:00,733.1475312895191,307.71575745879056
Dilsukhnagar,2022-11-28 00:00:00,230.21212097483118,58.26390712047681
LB Nagar,2022-11-28 00:00:00,521.9616751446066,417.9640543677732
Amberpet,2022-11-29 00:00:00,596.4567014083788,338.3154635405977
Sanathnagar,2022-11-29 00:00:00,405.86986524738455,378.93751708708885
Khairatabad,2022-11-29 00:00:00,840.7970240314663,328.3405019678374
Musheerabad,2022-11-29 00:00:00,517.0706717713899,241.3683910384614
Nampally,2022-11-29 00:00:00,317.78742033556097,301.1616228562793
Secunderad,2022-11-29 00:00:00,297.2821592376308,429.74831351674845
Financial District,2022-11-29 00:00:00,488.9861874405597,479.41639958227
HITEC City,2022-11-29 00:00:00,144.55009427442755,294.6068320254044
Jubilee Hills,2022-11-29 00:00:00,684.5283202441999,417.14660657479664
Kukatpally,2022-11-29 00:00:00,259.9770860445044,340.2831011440571
Patancheru,2022-11-29 00:00:00,658.9585407778764,175.60754347429796
Balanagar,2022-11-29 00:00:00,971.3063244409444,471.1836599232736
Medchal,2022-11-29 00:00:00,937.3182633508582,476.7256411202458
Alwal,2022-11-29 00:00:00,117.2684415457154,362.66837668074476
Dilsukhnagar,2022-11-29 00:00:00,209.70997308242335,84.54768619415026
LB Nagar,2022-11-29 00:00:00,588.1404801529686,399.69205899412884
Amberpet,2022-11-30 00:00:00,878.4182531965994,293.1370018655121
Sanathnagar,2022-11-30 00:00:00,792.6293190818392,254.99143673913926
Khairatabad,2022-11-30 00:00:00,601.7271589651066,324.9931624884152
Musheerabad,2022-11-30 00:00:00,137.69439754873937,172.734921876439
Nampally,2022-11-30 00:00:00,440.09870171721417,339.7913973451103
Secunderad,2022-11-30 00:00:00,385.8693136559175,476.60089708812893
Financial District,2022-11-30 00:00:00,656.4517953777624,110.9219158002532
HITEC City,2022-11-30 00:00:00,416.051615425322,462.71075277176743
Jubilee Hills,2022-11-30 00:00:00,981.7458999614036,176.3008527266205
Kukatpally,2022-11-30 00:00:00,244.68789694820063,173.8725306510088
Patancheru,2022-11-30 00:00:00,950.7862426657558,252.5014231586997
Balanagar,2022-11-30 00:00:00,903.4201981992837,246.29618620121965
Medchal,2022-11-30 00:00:00,279.59837403955237,493.35180371100836
Alwal,2022-11-30 00:00:00,540.9234656888417,120.84999840043035
Dilsukhnagar,2022-11-30 00:00:00,972.4666640006175,471.2684578855512
LB Nagar,2022-11-30 00:00:00,153.16617769892974,245.06464704852942
Amberpet,2022-12-01 00:00:00,912.698039456383,340.2263284419534
Sanathnagar,2022-12-01 00:00:00,353.1997429269795,348.43373212150556
Khairatabad,2022-12-01 00:00:00,302.968991403804,325.0636940538868
Musheerabad,2022-12-01 00:00:00,208.65142114074263,415.01621419307304
Nampally,2022-12-01 00:00:00,553.6029291867661,345.2438573808681
Secunderad,2022-12-01 00:00:00,773.9299621124662,363.06597115741084
Financial District,2022-12-01 00:00:00,836.4098277889732,324.41951074928727
